globalID,docID,annotID,text,label,supports
2948,141,T11,Welche Art Gegenleistung wäre das denn?,Premise,T9
2949,141,T12,Kann man das konkret angeben?,Premise,T9
2950,141,None,"Diese drei Punkte würde ich noch anfügen, ansonsten finde ich",None,None
2951,141,None,Deine Lösung sehr gut.,None,None
2952,142,None,"review571
1",None,None
2953,142,T1,Eine gut verständliche und logisch aufgebaute Geschäftsmodellbeschreibung.,Premise,T2
2954,142,T2,"Man merkt, dass du dir konkrete Gedanken zur Marktleistung mit den dazugehörigen Stärken und Schwächen deines Geschäftmodells gemacht hast.",Claim,None
2955,142,T3,Mir gefällt zudem wie du einige Schlagwörter Fett markiert hast.,Claim,None
2956,142,None,2,None,None
2957,142,None,Qualitative Beschreibung,None,None
2958,142,None,Lieferanten,None,None
2959,142,None,"Wie sieht es mit den Hausärzten als Lieferanten aus, welche die Patientendaten bereitstellen?",None,None
2960,142,T5,Marktleistung Erwähnst du diese Leistung im Bezug auf andere Leistungen die im Markt bestehen?,Premise,T6
2961,142,T6,"Evtl. könnte hier der Name geändert werden, weil es sich nicht um die im ersten Punkt beschriebene Marktleistung deines Geschäftmodells handelt.",Claim,None
2961,142,T7,"Evtl. könnte hier der Name geändert werden, weil es sich nicht um die im ersten Punkt beschriebene Marktleistung deines Geschäftmodells handelt.",Premise,T6
2962,142,None,Verwirrungsgefahr,None,None
2963,142,None,Strategische Ausrichtung,None,None
2964,142,None,Vertriebspolitik,None,None
2965,142,T9,Wie sieht es da bezüglich Marketing der App aus?,Premise,T8
2966,142,None,3,None,None
2967,142,None,"Du könntest dir noch einmal kurz überlegen, wer sonst als Lieferant miteinbezogen werden müsste resp.",None,None
2968,142,None,wer für die Lieferung der Patientendaten verantwortlich ist.,None,None
2969,142,T11,Der Punkt Marktleistung unter qualitativer Beschreibung umbenennen.,Claim,None
2970,142,T12,"Aus dem Grund, das du die Marktleistung deiner App bereits unter Abgrenzung Geschäftsfeldes beschrieben hast, könntest du die Erkenntnis, über die vom Staat angebotene Leistung, auch unter dem Punkt Umwelt einfliessen lassen.",Premise,T11
2971,142,T13,23 kleine TippFehler haben sich eingeschlichen,Claim,None
2972,143,None,review573,None,None
2973,143,None,Worin sehen Sie die Stärken der Lösungdes Kommilitonen?,None,None
2974,143,T1,Deine Geschäftsfeldbeschreibung finde ich sehr gut.,Claim,None
2975,143,T2,Allgemein wurden alle Punkte ausführlich erklärt.,Claim,None
2976,143,T3,Vor allem die qualitative Beschreibung ist sauber argumentiert und basieren auf plausiblen Annahmen.,Claim,None
2977,143,None,Worin sehen Sie Schwächender Lösung des Kommilitonen und wie können diese behoben werden?,None,None
2978,143,None,Worauf sollte in der Überarbeitung der Lösung geachtet werden?,None,None
2979,143,None,Geben Sie hierbei konkrete Verbesserungsvorschläge,None,None
2980,143,None,Ich wurde bei der Abgrenzung des Geschäftsfeldes die Marktleistung besser Erklären bzgw.,None,None
2981,143,None,was in scope / out of scope ist deutlicher machen Frontend vs. Backend.,None,None
2982,143,T5,"Außerdem, wurde Ich dir empfehlen die Preispolitik etwas konkreter zu erläutern z.B.",Claim,None
2983,143,T6,Bezahlt der Nutzer eine Download fee?,Premise,T5
2984,143,T7,Oder werden Erträge über Provisionen für den Ticketverkauf generiert?.,Premise,T5
2985,143,None,Viel Erfolg!,None,None
2986,143,None,P.s.,None,None
2987,143,None,NichtMuttersprachler,None,None
2988,144,None,review576,None,None
2989,144,T1,StärkenDie Kurzbeschreibung ist sehr verständlich geschrieben.,Claim,None
2990,144,T2,Die Wertbeziehungen sind auch übersichtlich und verständlich gestaltet.,Claim,None
2991,144,T3,Das Konzept an sich finde ich sehr interessant aber trotzdem noch nicht vollkommen durchdacht.,Claim,None
2992,144,T4,"Schwächen  VerbesserungsvorschlägeZuerst ist mir aufgefallen, dass kein Pfeil von My Travel Agent zu den Kunden führt.",Claim,None
2993,144,T5,"Der mittlere Text passt glaube ich, aber die Pfeilrichtung ist vertauscht.",Premise,T4
2994,144,T6,"My Travel Agent dient ja quasi als Plattform, um alles aus einer Hand plus minus anbieten zu können.",Premise,T5
2995,144,T7,Sollteman da nicht den Chat Reiseberatung auch über den Travel Agent anbieten?,Premise,T9
2996,144,T8,Sowürde dann der Kunde als Ansprechpartner im Prinzip nur diese App haben auch nur zwei Pfeile mit einem Partner Geld  Leistung.,Premise,T7
2997,144,T9,"Dementsprechendwürde ich die Beziehung analog zu den Intermediären gestaltet, sodass My Travel Agent noch dazwischengeschaltet wird, undnachgelagert auf die Expertise einesReisebüros zurückgegriffen wird.",Claim,None
2998,144,T10,"In der jetzigen Darstellung wirkt es so,als ob der Travel Agent und ein Reisebüro gleichwertig sind und einfach andere Dienste anbieten.",Premise,T9
2999,144,T11,"Sobald ein Kunde direkten Kontakt mit einem Reisebüro hat, stellt dies ja aber auch eine Art Konkurrenzsituation dar.",Premise,T10
3000,144,T12,So ist eine Konkurrenzsituation quasi von Beginn an schon eingeplant.,Premise,T11
3001,144,T13,Gemäss Darstellung wird nur mit einem Reisebüro kooperiert.,Claim,None
3002,144,T14,Ist dies bewusst so gedacht?,Premise,T13
3003,144,T15,"Ich könnte mir vorstellen, dass es gerade interessanter wäre möglichst vielespezialisierte Reisebüros im Köcher zu haben, umje nach Reisedestination auch den passendenChatpartner vermitteln zu können?",Premise,T14
3004,144,T16,So könnte sich dieses Angebot auch qualitativ von 0815 Anbietern absetzen.,Premise,T15
3005,144,T17,"Da MyTravel Agent ja auch die Buchung macht,müsste der Geldstrom auch bis zu den Anbietern weiterlaufen.",Premise,T18
3005,144,T18,"Da MyTravel Agent ja auch die Buchung macht,müsste der Geldstrom auch bis zu den Anbietern weiterlaufen.",Claim,None
3006,144,None,MTA müsstediesja administrativ abwickeln und entsprechen,None,None
3007,144,None,auchweiterleiten/bezahlen,None,None
3008,144,None,.,None,None
3009,144,T20,"Ausser der Sinn dahinter wäre, dass der Kunde mehrere Rechnungen von den einzelnen Anbietern separat erhaltenwürde, aber auch das müsste dargestellt werden.",Premise,T21
3010,144,None,Wiederum könnte sich MTA dann über Provisionen von den Anbietern finanzieren,None,None
3011,144,None,MTA als Marktplatz.,None,None
3012,144,T22,"Generell frage ich mich auch, ob die Beziehung zwischen Reisebüro und MTA so wirklich optimal gelöst wird.",Claim,None
3013,144,T23,"Denkbar wäre ja auch, dass Reisebüros Angebote auf der Plattform platzieren, dafür auch Chat Beratung anbieten auch in ihrem Interesse, und MTA eine Provision pro vermittelter Buchung bekommen würde.",Premise,T22
3014,144,T24,Beim jetzigen Modell stelle ich mir die Austauchbeziehung Chat  Provision schwierig vor.,Premise,T26
3015,144,T25,Reisebüros wollen ja selbst auch verkaufen und nicht die Konkurrenz MTAmit der eigenen Expertise stärken.,Premise,T24
3016,144,T26,"Vielleicht verstehe ich auch das Modell ein wenig anders / falsch, aber das Konzept sollte ja schon für jeden Partner vorteilhaft sein, und bei den Reisebüros sehe ich das im Moment nicht gegeben.",Claim,None
3017,144,T27,"Zuletzt fehlt noch der rote Faden scenario path, wäre gemäss Aufgabenstellung top wenn der noch ergänzt werden könnte.",Claim,None
3018,145,None,review577,None,None
3019,145,None,1,None,None
3020,145,None,. Worin sehen Sie die Stärken der Lösungdes Kommilitonen?,None,None
3021,145,T1,"Die Stärken sehe ich eindeutig darin, dass du keine Handwerklichen fehler in der Lösung der Aufgabe hast.",Claim,None
3022,145,T2,Auch finde ich die Kurzbeschreibung sehr gut und verständlich.2.Worin sehen Sie Schwächender Lösung des Kommilitonen und wie können diese behoben werden?,Claim,None
3023,145,T3,"Was ich noch nicht verstehe, wozu dient der Headhunter?",Claim,None
3024,145,T4,Was bringt der?,Premise,T3
3025,145,T5,Was sind seine aufgaben?,Premise,T3
3026,145,T6,"In der Beschreibung, schreibst du, dass mit dem Kunden ein Risikoprofil erstellt wird.",Premise,T7
3027,145,T7,"Beim E3 sehe ich allerdings keine BeziehungWeiter fehlen mir ein paar Market Segments wie zum beispiel, die IT solutions und die Interaktion mit ihr. oder auch der Support falls etwas nicht geht.",Claim,None
3027,145,T8,"Beim E3 sehe ich allerdings keine BeziehungWeiter fehlen mir ein paar Market Segments wie zum beispiel, die IT solutions und die Interaktion mit ihr. oder auch der Support falls etwas nicht geht.",Claim,None
3027,145,T9,"Beim E3 sehe ich allerdings keine BeziehungWeiter fehlen mir ein paar Market Segments wie zum beispiel, die IT solutions und die Interaktion mit ihr. oder auch der Support falls etwas nicht geht.",Premise,T8
3028,145,T10,Weiter ist ja Basolution ein Tool was sehr stark mit Daten Arbeitet.,Premise,T9
3029,145,T11,Ich sehe hier allerdings nicht woher die Daten kommen.,Premise,T9
3030,145,T12,Es fliesst jeweils immer nur Geld.,Premise,T9
3031,145,T13,Weiter fehlt der anfangs und end Stimulus roter Faden komplett.3.,Claim,None
3032,145,None,Worauf sollte in der Überarbeitung der Lösung geachtet werden?,None,None
3033,145,T14,"Du musst aufpassen, dass die Value Ports  Value Interfaces nicht zu eng beieinander sind.",Claim,None
3034,145,T15,"Sonst könnte der Eindruck entstehen, dass der Value Exchange Pfeil nicht vom richtigen vom Port sondern von der Interface losgeht.",Premise,T14
3035,145,T16,Vielleicht kannst du auch noch die Value exchanges ein wenig genauer anschreiben.,Claim,None
3036,146,None,review584,None,None
3037,146,T1,1 Ich finde die Idee grundsätzlich einmal sehr sehr geil!,Claim,None
3038,146,T2,"Auch die Ausarbeitung der Geschäftsfeldstrategie ist schlüssig, komplett und übersichtlich durch die Bullet Point Darstellung.",Claim,None
3039,146,T3,Trotzdem bleiben sämtliche Punkte für den Leser klar verständlich.,Claim,None
3040,146,None,Top.2,None,None
3041,146,None,Preispolitik,None,None
3042,146,None,Dort sehe ich ein grosses Problem.,None,None
3043,146,T5,"Während grosse Medienhäuser auch bei Premiumkunden Werbung schalten können und damit attraktiv sind, geht dies bei dir nicht.",Premise,T4
3044,146,T6,Schau dir einmal Watson an.,Premise,T4
3045,146,T7,"Dort wird Werbung innerhalb der Texte gezeigt, was weniger stört, aber die Werbung ist wenigstens noch immer präsent.",Premise,T6
3046,146,T8,Generell Ich würde nicht auf Tageszeitungen gehen.,Claim,None
3047,146,T9,Sondern eher auf Journals und Expertenzeitschriften.,Claim,None
3048,146,T10,So kann man ein Abo lösen und sämtliche relevante Artikel in diesem Bereich werden angezeigt.,Premise,T9
3049,146,T11,Wäre sicher interessant und jeder wäre bereit zu zahlen.,Premise,T10
3050,146,T12,"Bsp Ich möchte alle Infos zu Novartis > egal ob aus Zeitungen, Bilanz etc.3 Entscheidend bei diesem Geschäftsmodell ist die Anbindung von Partnern.",Premise,T11
3050,146,T13,"Bsp Ich möchte alle Infos zu Novartis > egal ob aus Zeitungen, Bilanz etc.3 Entscheidend bei diesem Geschäftsmodell ist die Anbindung von Partnern.",Claim,None
3051,146,T14,Erst damit schafft man kritische Massen.,Premise,T13
3052,146,T15,Zudem muss eine Skimming Strategie gefahren werden >,Premise,T17
3053,146,T16,"Tiefer Preis für Premium zuerst, um kritische Masse erreichen zu können.",Premise,T15
3054,146,T17,Dafür braucht es aber Vorschusskapital.,Claim,None
3055,147,None,review589,None,None
3056,147,T1,Die Grafik sieht abgesehen von den roten Pfeilen übersichtlich und gut aus.,Claim,None
3057,147,T2,"Zu Beginn ist es zwingend nötig, wie in der Aufgabenstellung verlangt, dass eine kurze Geschäftsbeschreibung vorliegt.",Claim,None
3058,147,T3,In casu ist es auf Grund der fehlenden Erklärung sehr sehr schwer die Idee nachzuvollziehen.,Premise,T2
3059,147,T4,Zudem ist es nicht nachvollziehbar was die roten Pfeile zu bedeuten haben.,Claim,None
3060,147,T5,"Wie kann es sein, dass bspw. der Pfeil beim Unternehmen startet und wieder dort endet?",Premise,T4
3061,147,T6,Des weiteren ist es nicht klar warum die Unternehmen direkt mit den Privatpersonen einen Vertag abschliessen.,Claim,None
3062,147,T7,Haben diese wirklich direkten Kontakt zu einander oder dient die Plattform als Vermittler?,Premise,T6
3063,147,T8,"Zur Verbesserung der Lösung sind die bereits erwähnten Kritikpunkte zu bearbeiten, da ansonsten die Bearbeitung keinerlei Sinn ergibt.",Claim,None
3063,147,T9,"Zur Verbesserung der Lösung sind die bereits erwähnten Kritikpunkte zu bearbeiten, da ansonsten die Bearbeitung keinerlei Sinn ergibt.",Premise,T8
3064,147,T10,"Mit Müh und Not ist diese Arbeit als genügend zu bewerten, was eine ausführliche Verbesserung sehr stark impliziert...",Claim,None
3065,148,None,review592,None,None
3066,148,None,"Hallo,Stärken",None,None
3067,148,T1,Sehr gute Beschreibung des Unternehmens,Claim,None
3068,148,T2,Sehr saubere Modellierung die Notation des Aufgabenkettendiagramms wurden sehr gut umgesetzt!,Claim,None
3069,148,T3,"Logischer ProzessSchwächen Finde den Kundenprozess etwas überflüssig, da kein klar ersichtlicher Mehrwert.",Claim,None
3069,148,T4,"Logischer ProzessSchwächen Finde den Kundenprozess etwas überflüssig, da kein klar ersichtlicher Mehrwert.",Claim,None
3069,148,T5,"Logischer ProzessSchwächen Finde den Kundenprozess etwas überflüssig, da kein klar ersichtlicher Mehrwert.",Premise,T4
3070,148,T6,"Verbesserungsvorschläge Ich würde den Teil mit dem Kunden rausnehmen, da es das Diagramm unnötig unübersichtlich macht.",Claim,None
3070,148,T7,"Verbesserungsvorschläge Ich würde den Teil mit dem Kunden rausnehmen, da es das Diagramm unnötig unübersichtlich macht.",Premise,T6
3071,148,T8,"Dass beispielsweise eine Dienstleistung gebucht wird, ist bereits daran erkennbar, dass es sich um das Prozess Dienstleistung erbringen für das Unternehmen handelt.",Premise,T7
3072,148,None,Viel Glück!,None,None
3073,149,None,review593,None,None
3074,149,T1,"StärkenDie Kurzbeschreibung ist gut, es wird einem schnell klar um was es geht.",Claim,None
3075,149,T2,Du hast dir viele Gedanken zu den einzelnen Schritten gemacht und den Prozess sehr detailliert dargestellt.,Claim,None
3076,149,T3,"Schwächen  VerbesserungspotentialLeider verliert der Prozess ein wenig an Übersichtlichkeit, da du ihn so detailliert dargestellt hast.",Claim,None
3076,149,T4,"Schwächen  VerbesserungspotentialLeider verliert der Prozess ein wenig an Übersichtlichkeit, da du ihn so detailliert dargestellt hast.",Premise,T3
3077,149,T5,Der zentrale Prozess wird in den Schatten gestellt.,Claim,None
3078,149,T6,Die Unterteilung des Geschäfts in Marketing und Rechnungswesen wirkt ein wenig gesucht und überflüssig.,Claim,None
3079,149,T7,Wieso hast du nicht die Dienstleister und Partner integriert?,Claim,None
3080,149,None,Dann würden gewisse Prozesse evt.,None,None
3081,149,None,auch mehr Sinn machen.,None,None
3082,149,T9,"Mir ist der Prozess des Kunden nicht ganz klar, bucht er bei einem konkreten Partner/Unternehmen?",Claim,None
3083,149,T10,Dann macht die Preisgestaltung einigermassen Sinn.,Premise,T9
3084,149,T11,Hat der Kunde keine Möglichkeit Offerten einzuholen?,Claim,None
3085,149,None,"Jede Wohnung hat ja eine andere Grösse, jeder Kunde hat andere Möbel vielleicht ist er",None,None
3086,149,T13,"im Besitz von einem FlügelWas für Formulare werden dem Kunden versendet, was für einen Zweck haben die?",Claim,None
3087,149,T14,"Du analysierst das Feedback des Kunden, dass er eines abgeben soll wird aber nicht klar.",Claim,None
3088,149,T15,"Nur die Formulare leiten zum Feedback, jedoch keine Aktion des KundenDieser runde Kreis am Schluss",Premise,T14
3089,149,None,was soll der genau darstellen?,None,None
3090,149,T16,Gibt es keine Aktion die den Schluss besser beschreibt.,Claim,None
3091,150,None,review594,None,None
3092,150,None,1,None,None
3093,150,None,. Worin sehen Sie die Stärken der Lösungdes Kommilitonen?,None,None
3094,150,T1,Aus meiner Sicht wird dein zentraler Leistungserbringungsprozess verständlich aufgezeigt.,Claim,None
3095,150,T2,"Ich finde gut, dass du verschiedene Swimlanes verwendet hast und dabei den OderProzess separat darstellst.",Premise,T1
3096,150,T3,Insgesamt eine gelungene Lösung.2.Worin sehen Sie Schwächender Lösung des Kommilitonen und wie können diese behoben werden?,Claim,None
3097,150,T4,"Mir kommen bei dir nur zwei mögliche Anmerkungen in den SinnFür eine noch bessere Verständlichkeit des Diagramms, würde ich entweder weitere Prozessschritte einfügen oder die existierenden umbenennen.",Premise,T8
